scene_id,phase,local_mask_id,source_catalog_id,object_name,object_id,mask_source
scene011,phase1,3,67,headphone,headphone,scenes/scene011/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene011,phase1,4,117.1,shoe,shoe.1,scenes/scene011/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene011,phase1,5,89.3,mustard_bottle,mustard_bottle.3,scenes/scene011/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene011,phase1,6,113.1,scissors,scissors.1,scenes/scene011/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene011,phase1,7,5,apple,apple,scenes/scene011/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene011,phase2,1,7.1,baking_tray,baking_tray.1,scenes/scene011/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene011,phase2,2,66.1,hat,hat.1,scenes/scene011/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene011,phase2,3,67,headphone,headphone,scenes/scene011/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene011,phase2,4,117.1,shoe,shoe.1,scenes/scene011/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene011,phase2,5,89.3,mustard_bottle,mustard_bottle.3,scenes/scene011/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene011,phase2,6,113.1,scissors,scissors.1,scenes/scene011/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene011,phase2,7,5,apple,apple,scenes/scene011/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase0,1,109,root_beer_bottle,root_beer_bottle,scenes/scene012/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase0,2,141,tong,tong,scenes/scene012/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase0,3,137,teapot,teapot,scenes/scene012/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase0,4,96.2,peeler,peeler.2,scenes/scene012/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase0,5,3,alarm_clock,alarm_clock,scenes/scene012/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase0,6,120.3,soda_can,soda_can.3,scenes/scene012/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase0,7,25.1,candy_bar,candy_bar.1,scenes/scene012/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase1,1,109,root_beer_bottle,root_beer_bottle,scenes/scene012/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase1,2,141,tong,tong,scenes/scene012/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase1,3,137,teapot,teapot,scenes/scene012/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase1,4,96.2,peeler,peeler.2,scenes/scene012/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase1,5,3,alarm_clock,alarm_clock,scenes/scene012/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase1,6,120.3,soda_can,soda_can.3,scenes/scene012/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase1,7,25.1,candy_bar,candy_bar.1,scenes/scene012/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase2,1,109,root_beer_bottle,root_beer_bottle,scenes/scene012/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase2,2,141,tong,tong,scenes/scene012/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase2,3,137,teapot,teapot,scenes/scene012/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase2,4,96.2,peeler,peeler.2,scenes/scene012/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase2,5,3,alarm_clock,alarm_clock,scenes/scene012/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase2,6,120.3,soda_can,soda_can.3,scenes/scene012/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene012,phase2,7,25.1,candy_bar,candy_bar.1,scenes/scene012/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase0,1,50,food_bag,food_bag,scenes/scene013/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase0,2,68,helmet,helmet,scenes/scene013/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase0,3,82.2,lion,lion.2,scenes/scene013/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase0,4,40.1,cup,cup.1,scenes/scene013/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase0,5,125,sponge,sponge,scenes/scene013/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase0,6,122.1,soup_can,soup_can.1,scenes/scene013/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase0,7,10,baseball_ball,baseball_ball,scenes/scene013/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase1,1,50,food_bag,food_bag,scenes/scene013/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase1,2,68,helmet,helmet,scenes/scene013/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase1,3,82.2,lion,lion.2,scenes/scene013/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase1,4,40.1,cup,cup.1,scenes/scene013/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase1,5,125,sponge,sponge,scenes/scene013/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase1,6,122.1,soup_can,soup_can.1,scenes/scene013/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase1,7,10,baseball_ball,baseball_ball,scenes/scene013/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase2,1,50,food_bag,food_bag,scenes/scene013/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase2,2,68,helmet,helmet,scenes/scene013/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase2,3,82.2,lion,lion.2,scenes/scene013/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase2,4,40.1,cup,cup.1,scenes/scene013/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase2,5,125,sponge,sponge,scenes/scene013/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase2,6,122.1,soup_can,soup_can.1,scenes/scene013/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene013,phase2,7,10,baseball_ball,baseball_ball,scenes/scene013/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase0,1,85.1,milk_box,milk_box.1,scenes/scene014/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase0,2,63.2,hammer,hammer.2,scenes/scene014/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase0,3,78,ladle,ladle,scenes/scene014/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase0,4,148.2,water_bottle,water_bottle.2,scenes/scene014/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase0,5,57.2,glove,glove.2,scenes/scene014/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase0,6,9,banana,banana,scenes/scene014/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase0,7,135,tape_measure,tape_measure,scenes/scene014/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase1,1,85.1,milk_box,milk_box.1,scenes/scene014/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase1,2,63.2,hammer,hammer.2,scenes/scene014/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase1,3,78,ladle,ladle,scenes/scene014/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase1,4,148.2,water_bottle,water_bottle.2,scenes/scene014/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase1,5,57.2,glove,glove.2,scenes/scene014/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase1,6,9,banana,banana,scenes/scene014/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase1,7,135,tape_measure,tape_measure,scenes/scene014/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase2,1,85.1,milk_box,milk_box.1,scenes/scene014/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase2,2,63.2,hammer,hammer.2,scenes/scene014/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase2,3,78,ladle,ladle,scenes/scene014/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase2,4,148.2,water_bottle,water_bottle.2,scenes/scene014/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase2,5,57.2,glove,glove.2,scenes/scene014/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase2,6,9,banana,banana,scenes/scene014/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene014,phase2,7,135,tape_measure,tape_measure,scenes/scene014/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase0,1,121,soft_scrub_cleanser_bottle,soft_scrub_cleanser_bottle,scenes/scene015/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase0,2,14.1,bear,bear.1,scenes/scene015/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase0,3,37.1,coffee_can,coffee_can.1,scenes/scene015/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase0,4,72.1,jello_box,jello_box.1,scenes/scene015/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase0,5,70,instant_noodle_packet,instant_noodle_packet,scenes/scene015/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase0,6,58.1,glue_bottle,glue_bottle.1,scenes/scene015/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase0,7,142,toothpaste,toothpaste,scenes/scene015/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase1,1,121,soft_scrub_cleanser_bottle,soft_scrub_cleanser_bottle,scenes/scene015/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase1,2,14.1,bear,bear.1,scenes/scene015/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase1,3,37.1,coffee_can,coffee_can.1,scenes/scene015/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase1,4,72.1,jello_box,jello_box.1,scenes/scene015/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase1,5,70,instant_noodle_packet,instant_noodle_packet,scenes/scene015/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase1,6,58.1,glue_bottle,glue_bottle.1,scenes/scene015/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase1,7,142,toothpaste,toothpaste,scenes/scene015/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase2,1,121,soft_scrub_cleanser_bottle,soft_scrub_cleanser_bottle,scenes/scene015/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase2,2,14.1,bear,bear.1,scenes/scene015/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase2,3,37.1,coffee_can,coffee_can.1,scenes/scene015/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase2,4,72.1,jello_box,jello_box.1,scenes/scene015/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase2,5,70,instant_noodle_packet,instant_noodle_packet,scenes/scene015/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase2,6,58.1,glue_bottle,glue_bottle.1,scenes/scene015/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene015,phase2,7,142,toothpaste,toothpaste,scenes/scene015/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase0,1,17.3,book,book.3,scenes/scene016/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase0,2,102,power_drill,power_drill,scenes/scene016/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase0,3,34,cleaning_brush,cleaning_brush,scenes/scene016/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase0,4,88.2,mug,mug.2,scenes/scene016/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase0,5,36,coffee_bottle,coffee_bottle,scenes/scene016/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase0,6,133.2,t-handle,t-handle.2,scenes/scene016/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase0,7,95,pear,pear,scenes/scene016/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase1,1,17.3,book,book.3,scenes/scene016/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase1,2,102,power_drill,power_drill,scenes/scene016/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase1,3,34,cleaning_brush,cleaning_brush,scenes/scene016/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase1,4,88.2,mug,mug.2,scenes/scene016/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase1,5,36,coffee_bottle,coffee_bottle,scenes/scene016/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase1,6,133.2,t-handle,t-handle.2,scenes/scene016/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase1,7,95,pear,pear,scenes/scene016/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase2,1,17.3,book,book.3,scenes/scene016/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase2,2,102,power_drill,power_drill,scenes/scene016/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase2,3,34,cleaning_brush,cleaning_brush,scenes/scene016/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase2,4,88.2,mug,mug.2,scenes/scene016/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase2,5,36,coffee_bottle,coffee_bottle,scenes/scene016/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase2,6,133.2,t-handle,t-handle.2,scenes/scene016/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene016,phase2,7,95,pear,pear,scenes/scene016/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase0,1,74,kettle,kettle,scenes/scene017/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase0,2,127.2,spray_bottle,spray_bottle.2,scenes/scene017/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase0,3,73.2,juice_pouch,juice_pouch.2,scenes/scene017/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase0,4,55,game_controller,game_controller,scenes/scene017/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase0,5,84,meat_can,meat_can,scenes/scene017/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase0,6,87.3,mouse,mouse.3,scenes/scene017/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase0,7,83.5,marker,marker.5,scenes/scene017/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase1,1,74,kettle,kettle,scenes/scene017/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase1,2,127.2,spray_bottle,spray_bottle.2,scenes/scene017/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase1,3,73.2,juice_pouch,juice_pouch.2,scenes/scene017/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase1,4,55,game_controller,game_controller,scenes/scene017/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase1,5,84,meat_can,meat_can,scenes/scene017/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase1,6,87.3,mouse,mouse.3,scenes/scene017/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase1,7,83.5,marker,marker.5,scenes/scene017/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase2,1,74,kettle,kettle,scenes/scene017/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase2,2,127.2,spray_bottle,spray_bottle.2,scenes/scene017/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase2,3,73.2,juice_pouch,juice_pouch.2,scenes/scene017/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase2,4,55,game_controller,game_controller,scenes/scene017/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase2,5,84,meat_can,meat_can,scenes/scene017/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase2,6,87.3,mouse,mouse.3,scenes/scene017/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene017,phase2,7,83.5,marker,marker.5,scenes/scene017/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene018,phase0,1,65,handy_pot,handy_pot,scenes/scene018/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene018,phase0,2,86,milk_jug,milk_jug,scenes/scene018/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene018,phase0,3,18.2,boot,boot.2,scenes/scene018/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene018,phase0,4,43.1,doll,doll.1,scenes/scene018/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene018,phase0,5,11.1,basting_brush,basting_brush.1,scenes/scene018/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene018,phase0,6,107,remote_controller,remote_controller,scenes/scene018/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene018,phase1,1,65,handy_pot,handy_pot,scenes/scene018/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene018,phase1,2,86,milk_jug,milk_jug,scenes/scene018/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene018,phase1,3,18.2,boot,boot.2,scenes/scene018/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene018,phase1,4,43.1,doll,doll.1,scenes/scene018/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene018,phase1,5,11.1,basting_brush,basting_brush.1,scenes/scene018/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene018,phase1,6,107,remote_controller,remote_controller,scenes/scene018/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene018,phase2,1,65,handy_pot,handy_pot,scenes/scene018/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene018,phase2,2,86,milk_jug,milk_jug,scenes/scene018/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene018,phase2,3,18.2,boot,boot.2,scenes/scene018/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene018,phase2,4,43.1,doll,doll.1,scenes/scene018/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene018,phase2,5,11.1,basting_brush,basting_brush.1,scenes/scene018/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene018,phase2,6,107,remote_controller,remote_controller,scenes/scene018/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase0,1,49.1,fry_pan,fry_pan.1,scenes/scene019/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase0,2,13.2,beanie,beanie.2,scenes/scene019/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase0,3,144.2,towel,towel.2,scenes/scene019/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase0,4,103.2,pringles_can,pringles_can.2,scenes/scene019/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase0,5,147,umbrella,umbrella,scenes/scene019/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase0,6,114,shampoo_bottle,shampoo_bottle,scenes/scene019/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase0,7,77.1,knife,knife.1,scenes/scene019/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase1,1,49.1,fry_pan,fry_pan.1,scenes/scene019/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase1,2,13.2,beanie,beanie.2,scenes/scene019/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase1,3,144.2,towel,towel.2,scenes/scene019/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase1,4,103.2,pringles_can,pringles_can.2,scenes/scene019/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase1,5,147,umbrella,umbrella,scenes/scene019/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase1,6,114,shampoo_bottle,shampoo_bottle,scenes/scene019/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase1,7,77.1,knife,knife.1,scenes/scene019/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase2,1,49.1,fry_pan,fry_pan.1,scenes/scene019/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase2,2,13.2,beanie,beanie.2,scenes/scene019/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase2,3,144.2,towel,towel.2,scenes/scene019/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase2,4,103.2,pringles_can,pringles_can.2,scenes/scene019/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase2,5,147,umbrella,umbrella,scenes/scene019/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase2,6,114,shampoo_bottle,shampoo_bottle,scenes/scene019/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene019,phase2,7,77.1,knife,knife.1,scenes/scene019/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene020,phase0,1,1,air_duster_can,air_duster_can,scenes/scene020/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene020,phase0,2,38,cracker_box,cracker_box,scenes/scene020/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene020,phase0,3,23,cable,cable,scenes/scene020/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene020,phase0,4,62,hair_brush,hairbrush,scenes/scene020/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene020,phase0,5,124.2,spatula,spatula.2,scenes/scene020/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene020,phase0,6,20.1,bowl,bowl.1,scenes/scene020/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene020,phase0,7,71,jar,jar,scenes/scene020/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene020,phase1,1,1,air_duster_can,air_duster_can,scenes/scene020/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene020,phase1,2,38,cracker_box,cracker_box,scenes/scene020/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene020,phase1,3,23,cable,cable,scenes/scene020/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
